Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
vk.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
934354637282-343432.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
lapiraterieestla.wixsite.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
me2.kr,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
aaipsds.org,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pcpcontacts.granadoemurahara.com.br,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
coin-24.org,False,False,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
absolutepleasure.com.my,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
vevobahsgirisim.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
fedexvoyager.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
alternanetworks-my.sharepoint.com,False,False,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
eharmonyservice.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
u4ifw.csb.app,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
creditagricole.zyrosite.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
new.29studios.com,False,False,1,11,0,0,0,0,1,0,1,1,0,0,1,0,1
lnterbanlkpewelb.castlechemicals.sv2.cheshire-online.com,False,False,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
gkjx168.com,False,False,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
pmbonline.unmuha.ac.id,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
login.privategold.uytrtyuhij987.gowithapex.com,False,False,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
andersonstrategic.com.au,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
nevodevelopment.com,False,False,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lodgemovers.co.uk,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ibkprestamoimediatoapp.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
keep-passw0rd-supp0rt20211129-0106.supp0rtaaqkadq2zgnizte3ltbly2etnge5yi05ntm3lty2yjcwyzywzdjhmwa.workers.dev,False,False,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
gestacultura.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
ci3.googleusercontent.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
skinwallet.eu,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sacsassinatura.com,False,False,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
simonsmfg.com,False,False,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
rhilo.co.in,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
autodiscover.ryder-dutton.co.uk,False,False,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
round-union-2663.updatedloginprocesss.workers.dev,False,False,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
jszxdp.com,False,False,1,4,0,0,0,0,1,1,1,1,1,0,1,0,1
t.co,False,False,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
bit.do,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
solicitarbono.canaldigital-pe.com,False,False,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
deeperlifezambia.org,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
appurl.io,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
google.com,False,False,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1
account.herephyshy.info,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
saounps.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
connect.au-login.youfeihome.com,False,False,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com,False,False,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
gruposcherman.com.br,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
gestacultura.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
estetika2z.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
umconnectumt-my.sharepoint.com,False,False,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
w2.deraya.org,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
skygobank.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
peru.payulatam.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
tellmeliu.github.io,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
request-payee-now.com,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sunbeltmembers.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
caseforpage10000546653.web.app,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
jz2bab.webwave.dev,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
resgateponto.me,False,False,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ir19.link,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
parknetweb.com,False,False,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1
rj1kx.app.link,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
appatualizecef.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
home.bt-account-info.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
space-nitro.com,False,False,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
amazon.restoreaccount.top,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
phc56741.wixsite.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
admin1.64-b.it,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bokgabanesolutions.co.za,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
66448565446564.hyperphp.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
tinyurl.com,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
rajwebtechnology.com,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
banistmo.byethost18.com,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
pelhaf041984.byethost9.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
sunbeltmembers.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
ambrosecourt.com,False,False,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
proprofs.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
ingaveiculos.creatorlink.net,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
3name.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
internem.be,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pancalteswap.finance,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bloomay.co,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
sognointerno.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
mestertignseekjet3.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
gwenet.org,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
fosnetsecuritycameras.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
supermilhas.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverinst.ru,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
servweb.cf,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
meet.google.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
aalaagroups.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kurortnoye.com.ua,False,True,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
pokajca.web.app,False,True,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
7clouds.vrdp.online,False,False,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1
hitpe.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bancaporlnternet-interbank.pe-gg.com,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
appeal-fb-copyright1827589.web.app,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
t.co,False,False,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
re-redirection-pp-account-id98763432.blogspot.com,False,False,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,False,True,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
greatmusica.com,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
c.msernaorc.com,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
forms.gle,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
portal-o2uk.com,False,False,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
fgts2021.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
p1c.servleboncoinser.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
brigida_cossette.gitlab.io,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
ejpyrydwbi.duckdns.org,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ezh.ags.mybluehost.me,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
glossmeup.ae,False,False,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
cpcalendars.granadoemurahara.com.br,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
c.loveawaits.be,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
getauto.cnar.win,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,0,3,0,0,0,1,1,0,1,1,0,0,1,0,1
cg21232.tmweb.ru,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
google.accoumts.ga,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
secure.runescape.com-vzla.ru,False,False,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
helppss-validtionss131wq.gq,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
lnkd.in,False,False,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
intranet.unsm.edu.pe,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
still-math-4bfc.dhkupdatedlogin.workers.dev,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
production.verify.dasboard-secur-page.workers.dev,False,False,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
falebanripj.digital,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
br4.in,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
cner283829.odoo.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
768675643546534.hyperphp.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
simp.ly,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,1,1
superbahisgir12.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
bancainternetbank.weddingretuals.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
adityaschooljabalpur.com,False,True,1,2,1,0,0,0,1,1,1,1,0,0,1,0,1
accounts.google.com,False,False,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1
mdurucan.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
serviciosenlineasbn.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
coco-bella.com,False,False,1,4,0,0,0,1,1,1,1,1,0,0,1,0,1
pmbonline.unmuha.ac.id,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
promericaisn.ultimatefreehost.in,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
cut.li,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
beansbulletsbandagesandyou.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
ing.direct.verifica.dati.wellmom.net,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
khozho.com,False,True,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
doa.go.th,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
gategrouphq-my.sharepoint.com,False,False,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
pmbonline.unmuha.ac.id,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
holyrichesglobal.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
jaestt.co.jp-cards-sericelist.zrtuvz.cn,False,False,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
sites.google.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
svssol.com,False,False,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
triggermarketing.biz,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
netttxnet.byethost3.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
solitary-flower-7e0a.loginupdatemail.workers.dev,False,False,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1
slmplenewforward.byethost31.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
airflowsnorkel.net,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
voed.ru,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
cmciasi.ro,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
185.177.54.9,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pmbonline.unmuha.ac.id,False,False,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
abszolutauto.hu,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
oillamp.zikiso.jp,False,False,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
rappel-authentification-ecoute.freeweb.pk,False,False,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
mfacebook.blogspot.rs,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
seksunappchek.rf.gd,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
redbysfrgroupebox.myfreesites.net,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
wkazisan.github.io,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
focar.vn,False,False,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
mon-token.com,False,False,1,6,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
qvudherbepiuawygjeepdfqpmaeptx.22web.org,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
bit.ly,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
property-ads-marketplace.libidokala.com,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
insaafenterprisesinc.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
gmxchrismyfderna.yolasite.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
linktr.ee,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
asp403r.paperless.com.pe,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
orange-hill-74ca.avopacific.workers.dev,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
register-click.club,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
galiciahomeban.webcindario.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
eluniversallatinworld.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
e.aecosmanzm.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bangladesh-association.com,False,False,1,3,1,0,0,1,1,1,1,1,0,0,1,0,1
sso-garena.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
member-mailtech-support.com,False,False,1,3,0,0,1,1,1,1,1,1,0,0,1,0,1
j.mp,False,False,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
comunity-isue-ideent-andromeda-33.web.id,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
vps41123.inmotionhosting.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,False,False,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
b4e921f0.sso-mailsrvr-4344e5teed.pages.dev,False,True,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
app.duel.network,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
uniswapeth.net,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2482689012.yolasite.com,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
diamanteshypegames.online,False,False,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
selector28.gg,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
tm55trk.com,False,False,0,2,0,0,0,0,1,1,1,1,1,0,1,0,1
surveyheart.com,False,False,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
spring-pond-62c4.autocreative.workers.dev,False,True,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
customerarea_aruba.it-sll.eu,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
production.anon-rest-keep-reset.sales18130.workers.dev,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
drive.google.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
xqr3u.mjt.lu,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
lousagomes.pt,False,False,1,6,0,0,0,0,1,0,1,1,0,0,1,0,1
betasusuyelik.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
2qibxad421.site44.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
uniswap.vn,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mail.navarrotow.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
macst.cc,False,False,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
templat65sldh.myfreesites.net,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
mjaymu1hetgym3jk.filesusr.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
questionpro.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
km4o0.codesandbox.io,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
12xg1.trk.elasticemail.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mail-weui-verio-648.herokuapp.com,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
thomasdentalcentre.com,False,False,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
mymonero.ru,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
betebetgirisimiz.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
go.skimresources.com,False,False,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1
nabtolonu1913.blogspot.com,False,False,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
secure-citi32.serveuser.com,False,False,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
cafamiliesformidwives.cafamiliesformidwives.com,False,False,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
app.surveymethods.com,False,False,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
linktr.ee,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lunaclothing-my.sharepoint.com,False,False,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
emailmeform.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
phreshphoto.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
grupwhasapinvite.forumz.info,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
registerdrive.xyz,False,False,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
aliciabot.azurewebsites.net,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
apexdeliverymm.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
xjmr7.mjt.lu,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
viabcp-participadiario.live,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
kohrong.xyz,False,False,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
12a1j.trk.elasticemail.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
denuihuongson.com.vn,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
tenisclubemc.com.br,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
amazon-co-jp.wzq997.top,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
urlth.me,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
linktr.ee,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lloydbanking-securelogin.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
my-bithumb.web.app,False,False,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
militarybikers.org,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
mjaymu1hetqymhro.filesusr.com,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
wallieget.com,False,False,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
bit.do,False,False,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
bum.com.ar,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
co.jp.kmpsu.cn,False,False,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
un9d1h3qbs9.typeform.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
himalayansherpa.com.au,False,True,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
g-mtcc.com,False,False,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
earth01.info,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
miplab.net,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
alfaauv.com,False,False,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
info.lionnets.com,False,False,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
suppoter.ns12-wistee.fr,False,False,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,False,False,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
joe23.aidaform.com,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
renew.trusted-travelers-online.com,False,False,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
avrorganics.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
images-q2sxr1f5v9.salamazerbaycan.az,False,False,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
storage.googleapis.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
aijcs.blogspot.com,False,False,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
t.co,False,False,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
doghouserescue.com,False,False,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
apprecofery.co.vu,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
satemi.com.ve,False,False,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,False,False,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
clck.ru,False,False,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
stolizaparketa.ru,False,True,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
urlth.me,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
voda-direct-billing.wtwister.com,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
plain-bush-2ed3.dhlcaredmxcarelogin.workers.dev,False,False,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
paulmitchellforcongress.com,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
cloudflare-rbnuo.run.goorm.io,False,False,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
rebrand.ly,False,False,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
radforddoors.cl,False,False,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
lucky-glitter-f89f.jimmysitt.workers.dev,False,False,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
operacaocaixa.blob.core.windows.net,False,False,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
dedicatedpasswor.byethost9.com,False,False,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
